t,solved_x,solved_y,solved_z,clock_bias_m,n_satellites_used,converged,mean_abs_residual_m,confidence,kalman_x,kalman_y,kalman_z,raw_x,raw_y,raw_z,raw_error_m,kalman_error_m
80370.0,1137488.3763400964,5163165.950837019,3562352.271294137,309.91143812447723,6,True,18.0998130949835,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.3763400964,5163165.950837019,3562352.271294137,343.87994338239906,34.89305390808522
80400.0,1137485.9104574055,5163177.76879937,3562351.5056362594,319.84475055916874,6,True,17.682394813746214,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.9104574055,5163177.76879937,3562351.5056362594,352.2725987488802,34.89305390808522
80430.0,1137484.2555487938,5163170.3149618,3562346.67128459,312.49079569674,6,True,16.045415678371985,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.2555487938,5163170.3149618,3562346.67128459,346.48612515508654,34.89305390808522
80460.0,1137488.6247340338,5163180.821109685,3562339.2273574253,323.6018199722537,6,True,16.42431989312172,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.6247340338,5163180.821109685,3562339.2273574253,359.17842713400177,34.89305390808522
80490.0,1137485.9605952257,5163179.70579806,3562351.9910595873,320.62532894304195,6,True,15.63650676732262,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.9605952257,5163179.70579806,3562351.9910595873,353.7704761991368,34.89305390808522
80520.0,1137487.668989632,5163173.473071562,3562350.8074448053,315.24850208489187,6,True,16.449588040510815,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.668989632,5163173.473071562,3562350.8074448053,349.887509266758,34.89305390808522
80550.0,1137483.7988396783,5163175.606225911,3562354.7400128646,317.0052821183018,6,True,16.935577753931284,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137483.7988396783,5163175.606225911,3562354.7400128646,348.65681721610827,34.89305390808522
80580.0,1137489.7294889449,5163176.81256247,3562354.435758329,316.9246592126145,6,True,16.20145559310913,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137489.7294889449,5163176.81256247,3562354.435758329,352.888784708743,34.89305390808522
80610.0,1137486.3677673358,5163172.583094037,3562344.2106787213,317.0215149780116,6,True,17.20994133129716,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137486.3677673358,5163172.583094037,3562344.2106787213,350.05956558425873,34.89305390808522
80640.0,1137483.1945255036,5163161.830955398,3562348.8790299613,307.77620799756767,6,True,16.835417095571756,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137483.1945255036,5163161.830955398,3562348.8790299613,338.544255133756,34.89305390808522
80670.0,1137481.2383919633,5163166.793970024,3562346.8423636016,309.36413516184723,6,True,17.06506288299958,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137481.2383919633,5163166.793970024,3562346.8423636016,341.9852601544471,34.89305390808522
80700.0,1137484.2139204626,5163168.359807923,3562356.4398814705,309.11237757620154,6,True,16.707282975316048,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.2139204626,5163168.359807923,3562356.4398814705,342.6026280844248,34.89305390808522
80730.0,1137488.3238228492,5163180.796018579,3562350.4240926085,322.19226848525375,6,True,16.41705535600583,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.3238228492,5163180.796018579,3562350.4240926085,356.2719584305683,34.89305390808522
80760.0,1137484.3021507978,5163174.950984138,3562355.7300605,318.3827539540514,6,True,16.47242962444822,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.3021507978,5163174.950984138,3562355.7300605,348.17130093784783,34.89305390808522
80790.0,1137482.2789910147,5163158.95543103,3562344.606738892,303.8980453133944,6,True,16.209814875076216,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137482.2789910147,5163158.95543103,3562344.606738892,336.8244007734545,34.89305390808522
80820.0,1137490.341973771,5163184.709081679,3562345.8454509918,326.7910475275873,6,True,18.0816678677996,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137490.341973771,5163184.709081679,3562345.8454509918,361.5996508560716,34.89305390808522
80850.0,1137488.3614588343,5163180.417005473,3562345.5087294993,323.55011464315174,6,True,16.384927603105705,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.3614588343,5163180.417005473,3562345.5087294993,357.14074181912196,34.89305390808522
80880.0,1137486.0984825378,5163168.2723836815,3562348.904614499,311.6890790782016,6,True,14.619423174609741,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137486.0984825378,5163168.2723836815,3562348.904614499,345.29089778690246,34.89305390808522
80910.0,1137483.3355842999,5163177.691573191,3562337.2798068402,320.07876118990566,6,True,16.818873843799036,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137483.3355842999,5163177.691573191,3562337.2798068402,354.3782352463395,34.89305390808522
80940.0,1137486.2905320353,5163170.905741747,3562355.165685927,313.1170282114375,6,True,15.949969166268906,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137486.2905320353,5163170.905741747,3562355.165685927,346.0741193953872,34.89305390808522
80970.0,1137488.3347623814,5163182.442352824,3562355.5540479133,321.4472934481264,6,True,16.798983165373404,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.3347623814,5163182.442352824,3562355.5540479133,356.48630478429266,34.89305390808522
81000.0,1137490.0666986138,5163174.897775994,3562344.5233205613,318.4622072595115,6,True,16.867082397143047,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137490.0666986138,5163174.897775994,3562344.5233205613,353.8380076769821,34.89305390808522
81030.0,1137487.513989521,5163175.471744671,3562348.836257941,318.9161624283505,6,True,17.026077549904585,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.513989521,5163175.471744671,3562348.836257941,351.8827766217764,34.89305390808522
81060.0,1137486.6002737992,5163178.318343227,3562352.5380089474,319.02835636495337,6,True,17.408540471146505,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137486.6002737992,5163178.318343227,3562352.5380089474,352.8540771454959,34.89305390808522
81090.0,1137487.1482365523,5163176.857081151,3562341.4695836897,320.8398547334712,6,True,16.502034238229196,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.1482365523,5163176.857081151,3562341.4695836897,354.61722626608423,34.89305390808522
81120.0,1137488.7256411302,5163176.8058595685,3562342.306659721,319.6340922319808,6,True,17.338391728699207,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.7256411302,5163176.8058595685,3562342.306659721,355.2052938896417,34.89305390808522
81150.0,1137490.1138065676,5163179.623216694,3562357.775735046,319.57593869808807,6,True,15.914363036553064,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137490.1138065676,5163179.623216694,3562357.775735046,354.6666429549986,34.89305390808522
81180.0,1137486.0439328933,5163174.472435792,3562347.3359533353,317.8730597566423,6,True,16.599928850928944,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137486.0439328933,5163174.472435792,3562347.3359533353,350.6438258217342,34.89305390808522
81210.0,1137485.1041578914,5163177.633432758,3562347.817105551,321.1399226068525,6,True,17.09917284672459,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.1041578914,5163177.633432758,3562347.817105551,352.5955634913991,34.89305390808522
81240.0,1137487.3631641269,5163180.99451403,3562360.1627811515,321.5947435598613,6,True,17.14056011661887,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.3631641269,5163180.99451403,3562360.1627811515,353.82002776793746,34.89305390808522
81270.0,1137486.2451122587,5163185.525534906,3562354.83807845,324.9140563829449,6,True,15.646975616614023,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137486.2451122587,5163185.525534906,3562354.83807845,358.0687740235782,34.89305390808522
81300.0,1137481.9649959423,5163173.784906125,3562349.0582423,315.24271668179,6,True,18.125517076502245,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137481.9649959423,5163173.784906125,3562349.0582423,347.50496612453423,34.89305390808522
81330.0,1137487.671464641,5163181.044754149,3562357.289160071,321.1247780651346,6,True,15.960164467493692,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.671464641,5163181.044754149,3562357.289160071,354.61957703681543,34.89305390808522
81360.0,1137485.7490851907,5163173.869823938,3562356.1757091437,315.8374250789946,6,True,14.734181225299835,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.7490851907,5163173.869823938,3562356.1757091437,347.96737218018404,34.89305390808522
81390.0,1137485.3003099477,5163181.316421805,3562354.48497963,320.97330753345926,6,True,14.82376068457961,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.3003099477,5163181.316421805,3562354.48497963,354.1866383711027,34.89305390808522
81420.0,1137488.83068557,5163183.056967056,3562343.632003292,325.94475016734253,6,True,15.802193137506643,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.83068557,5163183.056967056,3562343.632003292,359.9909127561704,34.89305390808522
81450.0,1137486.9087701715,5163172.465971432,3562348.3539031977,314.67162987108094,6,True,17.577149877945583,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137486.9087701715,5163172.465971432,3562348.3539031977,349.2412393622675,34.89305390808522
81480.0,1137484.6816443591,5163180.847925811,3562352.949546427,319.84628094471077,6,True,16.439102299511433,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.6816443591,5163180.847925811,3562352.949546427,353.8154710342103,34.89305390808522
81510.0,1137486.935797991,5163177.008842695,3562353.1139198197,318.39912641861724,6,True,15.879101257771254,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137486.935797991,5163177.008842695,3562353.1139198197,351.8367802539383,34.89305390808522
81540.0,1137488.9295351405,5163179.086538761,3562362.6334839645,318.83306590282143,6,True,15.55845433101058,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.9295351405,5163179.086538761,3562362.6334839645,352.60346255117736,34.89305390808522
81570.0,1137488.8677403769,5163171.813495838,3562352.915328029,313.1822595537087,6,True,16.541212660570938,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.8677403769,5163171.813495838,3562352.915328029,348.71495274972324,34.89305390808522
81600.0,1137485.2667265146,5163167.901835994,3562354.931193382,308.48228023122715,6,True,16.30109599729379,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.2667265146,5163167.901835994,3562354.931193382,343.1390163388692,34.89305390808522
81630.0,1137482.4598727843,5163168.412859436,3562364.7783630993,308.4316387585325,6,True,16.569139165182907,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137482.4598727843,5163168.412859436,3562364.7783630993,339.95346947623136,34.89305390808522
81660.0,1137485.534184048,5163167.781950845,3562356.3750799475,310.1919368876634,6,True,18.1969339735806,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.534184048,5163167.781950845,3562356.3750799475,342.8666939287989,34.89305390808522
81690.0,1137480.9983147064,5163165.924280283,3562368.8125759326,305.96614076062633,6,True,16.804276128609974,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137480.9983147064,5163165.924280283,3562368.8125759326,336.34855388395795,34.89305390808522
81720.0,1137485.4557194572,5163178.4090213915,3562354.0835199435,319.518346973289,6,True,16.7819698266685,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.4557194572,5163178.4090213915,3562354.0835199435,351.97445962516247,34.89305390808522
81750.0,1137488.033988814,5163176.5707030855,3562363.967467173,316.1698240825779,6,True,15.956440060089031,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.033988814,5163176.5707030855,3562363.967467173,349.80019489559214,34.89305390808522
81780.0,1137488.0713705742,5163179.210561507,3562356.642220057,319.7651820948247,6,True,15.933432426303625,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.0713705742,5163179.210561507,3562356.642220057,353.46995703435664,34.89305390808522
81810.0,1137485.9359942726,5163167.716726436,3562360.4435699973,310.0586608343273,6,True,16.811238306264084,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.9359942726,5163167.716726436,3562360.4435699973,342.16019620681925,34.89305390808522
81840.0,1137490.574854442,5163181.074791329,3562350.216774641,324.2725131155564,6,True,16.46142741541068,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137490.574854442,5163181.074791329,3562350.216774641,357.74983567483514,34.89305390808522
81870.0,1137481.071812903,5163168.808489752,3562355.4372955603,310.1389679328965,6,True,16.10711993401249,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137481.071812903,5163168.808489752,3562355.4372955603,341.49898606648935,34.89305390808522
81900.0,1137486.5296085195,5163168.6735062655,3562360.501345511,311.1663177469592,6,True,18.000946905463934,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137486.5296085195,5163168.6735062655,3562360.501345511,343.2485297834165,34.89305390808522
81930.0,1137480.586450291,5163164.76248829,3562365.8400042555,303.78984724316854,6,True,16.012786615639925,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137480.586450291,5163164.76248829,3562365.8400042555,335.74646434040193,34.89305390808522
81960.0,1137488.8806069863,5163175.919352958,3562362.418265699,317.2446334576048,6,True,18.537021350115538,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.8806069863,5163175.919352958,3562362.418265699,350.03211743447207,34.89305390808522
81990.0,1137482.6029559867,5163174.7412588345,3562348.360357381,314.6358232086493,6,True,15.826893359422684,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137482.6029559867,5163174.7412588345,3562348.360357381,348.78796632214977,34.89305390808522
82020.0,1137492.457664465,5163183.814541911,3562352.0663188747,327.28620299482367,6,True,17.022301480174065,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137492.457664465,5163183.814541911,3562352.0663188747,360.5724036344966,34.89305390808522
82050.0,1137484.9905567777,5163173.703954129,3562353.3800688945,315.1824762659129,6,True,16.74035047988097,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.9905567777,5163173.703954129,3562353.3800688945,348.0449217197217,34.89305390808522
82080.0,1137491.5466850176,5163182.7462159535,3562350.43671586,324.8028207631692,6,True,16.291133606185515,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137491.5466850176,5163182.7462159535,3562350.43671586,359.5794328471712,34.89305390808522
82110.0,1137489.3145498012,5163182.327698236,3562360.058137334,323.35197653433926,6,True,17.019022063662607,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137489.3145498012,5163182.327698236,3562360.058137334,355.9785172845963,34.89305390808522
82140.0,1137485.1377877728,5163176.970050015,3562368.760484616,316.50409181919963,6,True,16.822200432419777,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.1377877728,5163176.970050015,3562368.760484616,347.6651905645783,34.89305390808522
82170.0,1137483.1959141032,5163170.371897833,3562359.425922789,311.5175079816274,6,True,18.006669025868177,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137483.1959141032,5163170.371897833,3562359.425922789,343.0449668595559,34.89305390808522
82200.0,1137483.8412381555,5163165.936703931,3562368.1891698204,307.14408689111553,6,True,15.77029133712252,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137483.8412381555,5163165.936703931,3562368.1891698204,338.02628341365653,34.89305390808522
82230.0,1137491.249475089,5163182.894313948,3562347.9131627423,324.5887776503575,6,True,15.732170103738705,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137491.249475089,5163182.894313948,3562347.9131627423,360.12079588679666,34.89305390808522
82260.0,1137487.1095709912,5163179.027958893,3562368.588239008,317.6489196013234,6,True,16.559268025060494,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.1095709912,5163179.027958893,3562368.588239008,350.45098218719954,34.89305390808522
82290.0,1137484.4683270918,5163184.25672947,3562360.3525666874,323.6752364597094,6,True,16.18537242958943,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.4683270918,5163184.25672947,3562360.3525666874,354.94016190226034,34.89305390808522
82320.0,1137489.413889457,5163179.742705601,3562358.740982918,320.4448425528959,6,True,16.502648430565994,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137489.413889457,5163179.742705601,3562358.740982918,354.185878381619,34.89305390808522
82350.0,1137484.0164277533,5163171.538871543,3562362.812716675,312.6894567991849,6,True,15.653197102248669,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.0164277533,5163171.538871543,3562362.812716675,343.74185413327876,34.89305390808522
82380.0,1137487.656285855,5163183.078457222,3562357.452948476,322.3493450229517,6,True,16.332987452546757,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.656285855,5163183.078457222,3562357.452948476,356.2453745099392,34.89305390808522
82410.0,1137486.9503471423,5163180.432317728,3562362.7634221795,321.54484082858113,6,True,15.363249937693277,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137486.9503471423,5163180.432317728,3562362.7634221795,352.6188584182689,34.89305390808522
82440.0,1137485.0123296997,5163173.59216457,3562364.0381750707,312.8604453529123,6,True,17.40015120183428,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.0123296997,5163173.59216457,3562364.0381750707,345.7156274917242,34.89305390808522
82470.0,1137483.0216086616,5163177.016737874,3562354.4318715604,318.5036232290543,6,True,16.92074326177438,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137483.0216086616,5163177.016737874,3562354.4318715604,349.4683770146757,34.89305390808522
82500.0,1137493.6580020804,5163189.09984571,3562347.1545085316,330.34493248314055,6,True,16.595182798802853,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137493.6580020804,5163189.09984571,3562347.1545085316,366.62857685732945,34.89305390808522
82530.0,1137488.058420631,5163189.991677948,3562362.3240007814,329.58189953140976,6,True,14.949894924958548,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.058420631,5163189.991677948,3562362.3240007814,361.18452730229353,34.89305390808522
82560.0,1137487.7335796398,5163176.727191685,3562360.371803392,317.87283100951555,6,True,14.61431235074997,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.7335796398,5163176.727191685,3562360.371803392,350.482014390624,34.89305390808522
82590.0,1137484.4998688074,5163169.85065521,3562362.5078063947,310.41917976221146,6,True,18.060085614522297,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.4998688074,5163169.85065521,3562362.5078063947,342.686765838403,34.89305390808522
82620.0,1137490.5505391231,5163188.729121146,3562364.345699094,326.7342627030218,6,True,17.57320949807763,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137490.5505391231,5163188.729121146,3562364.345699094,361.0720900059497,34.89305390808522
82650.0,1137487.4111376563,5163184.428199166,3562358.151960856,323.56913724016795,6,True,14.54415363073349,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.4111376563,5163184.428199166,3562358.151960856,357.0799610149288,34.89305390808522
82680.0,1137487.308866438,5163175.999463446,3562355.7100958545,318.1103831743948,6,True,16.27268082400163,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.308866438,5163175.999463446,3562355.7100958545,350.6422088723144,34.89305390808522
82710.0,1137490.017727416,5163184.1291847555,3562363.817375417,323.4218372908468,6,True,16.241532659778994,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137490.017727416,5163184.1291847555,3562363.817375417,357.09654094788084,34.89305390808522
82740.0,1137482.4652879422,5163172.922439021,3562356.522621713,313.20835684404153,6,True,15.32637154062589,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137482.4652879422,5163172.922439021,3562356.522621713,345.3608684202527,34.89305390808522
82770.0,1137492.1483734723,5163189.743644125,3562348.3678092053,330.4138029502351,6,True,18.613617128382128,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137492.1483734723,5163189.743644125,3562348.3678092053,366.07422117325024,34.89305390808522
82800.0,1137489.7959865793,5163180.196796884,3562361.0460366346,321.87306887988063,6,True,17.241209643582504,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137489.7959865793,5163180.196796884,3562361.0460366346,354.2942818739311,34.89305390808522
82830.0,1137484.805662028,5163170.184230122,3562362.279006651,310.58427023367955,6,True,16.547302248577278,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.805662028,5163170.184230122,3562362.279006651,343.17100557764013,34.89305390808522
82860.0,1137485.7774236228,5163186.096490098,3562352.773855321,325.5603160007417,6,True,15.597134367873272,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.7774236228,5163186.096490098,3562352.773855321,358.744531994606,34.89305390808522
82890.0,1137488.4378724059,5163174.172411645,3562355.2707845806,315.5015532933573,6,True,16.511560873438913,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.4378724059,5163174.172411645,3562355.2707845806,349.86387767048774,34.89305390808522
82920.0,1137482.8616630873,5163173.418337374,3562355.445695969,313.4383752786453,6,True,16.44458864753445,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137482.8616630873,5163173.418337374,3562355.445695969,346.2138278059965,34.89305390808522
82950.0,1137492.236431398,5163189.041450811,3562357.438070345,329.48748184043967,6,True,16.44601095964511,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137492.236431398,5163189.041450811,3562357.438070345,363.5809342854417,34.89305390808522
82980.0,1137485.332586475,5163174.5626144195,3562354.958471983,315.8256958335756,6,True,16.339716968437035,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.332586475,5163174.5626144195,3562354.958471983,348.5750057198289,34.89305390808522
83010.0,1137491.4753161597,5163178.107142336,3562364.2834450854,319.69108519554896,6,True,17.05886982878049,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137491.4753161597,5163178.107142336,3562364.2834450854,352.86651554816706,34.89305390808522
83040.0,1137489.0780043704,5163179.527618919,3562365.3521992085,317.64773659151643,6,True,15.602080889046192,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137489.0780043704,5163179.527618919,3562365.3521992085,352.52110005956365,34.89305390808522
83070.0,1137488.9171018694,5163185.311411927,3562361.041145146,324.2402503274976,6,True,15.994501926004887,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.9171018694,5163185.311411927,3562361.041145146,358.0212714045161,34.89305390808522
83100.0,1137490.9419864935,5163179.149795273,3562365.296293398,320.0935180738017,6,True,16.54556869342923,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137490.9419864935,5163179.149795273,3562365.296293398,353.23376778918623,34.89305390808522
83130.0,1137483.7722755284,5163162.501610417,3562365.0115369284,304.03585441335326,6,True,17.607638755192358,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137483.7722755284,5163162.501610417,3562365.0115369284,335.8138177161933,34.89305390808522
83160.0,1137488.4908883777,5163185.704141971,3562360.603015198,325.051145807887,6,True,17.17389865219593,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.4908883777,5163185.704141971,3562360.603015198,358.2054666531444,34.89305390808522
83190.0,1137491.5449942483,5163182.922400548,3562360.3047959516,323.27763580823904,6,True,16.963966605563957,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137491.5449942483,5163182.922400548,3562360.3047959516,357.61535727418885,34.89305390808522
83220.0,1137487.8083412088,5163185.621241236,3562376.734572973,322.5858365710101,6,True,16.15844976902008,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137487.8083412088,5163185.621241236,3562376.734572973,354.91180988874385,34.89305390808522
83250.0,1137485.2533028813,5163176.168935102,3562366.0333650922,315.0316833738422,6,True,15.95765446126461,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137485.2533028813,5163176.168935102,3562366.0333650922,347.5742224560009,34.89305390808522
83280.0,1137481.4394021623,5163167.852031932,3562361.0443278225,308.6303135777126,6,True,16.60831867282589,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137481.4394021623,5163167.852031932,3562361.0443278225,339.70291520347547,34.89305390808522
83310.0,1137490.276064073,5163186.1046644915,3562372.795413802,324.257374393713,6,True,16.722222227603197,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137490.276064073,5163186.1046644915,3562372.795413802,357.2653322486592,34.89305390808522
83340.0,1137488.4335052902,5163177.72510747,3562370.4001996974,317.0403310212555,6,True,17.47031245628993,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.4335052902,5163177.72510747,3562370.4001996974,349.77216421084734,34.89305390808522
83370.0,1137492.1931415978,5163180.606310536,3562361.0805843435,321.6857817023994,6,True,15.659565725674232,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137492.1931415978,5163180.606310536,3562361.0805843435,355.9208415309966,34.89305390808522
83400.0,1137488.8404711538,5163181.897579954,3562364.9024010696,320.5126293136491,6,True,16.022959912816685,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.8404711538,5163181.897579954,3562364.9024010696,354.4239442000008,34.89305390808522
83430.0,1137484.2576847165,5163171.684774667,3562366.3691515527,310.25081805560586,6,True,16.703251401583355,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.2576847165,5163171.684774667,3562366.3691515527,343.2944373274995,34.89305390808522
83460.0,1137480.4845613076,5163173.318370508,3562359.64189868,312.37820571617004,6,True,16.141266581912834,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137480.4845613076,5163173.318370508,3562359.64189868,343.96591220268897,34.89305390808522
83490.0,1137494.613540764,5163193.608069717,3562367.0311484165,333.22436150810086,6,True,18.90129566565156,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137494.613540764,5163193.608069717,3562367.0311484165,366.7804504751992,34.89305390808522
83520.0,1137492.7136192112,5163182.720380688,3562361.6729847095,321.82660785580765,6,True,15.977027520537376,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137492.7136192112,5163182.720380688,3562361.6729847095,357.81136425699606,34.89305390808522
83550.0,1137488.568679398,5163179.393283988,3562362.4312651157,319.25725415970237,6,True,16.5590997847418,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137488.568679398,5163179.393283988,3562362.4312651157,352.69977696421756,34.89305390808522
83580.0,1137489.8062976627,5163184.900065507,3562370.2453498626,323.43963080611377,6,True,16.23423117523392,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137489.8062976627,5163184.900065507,3562370.2453498626,356.44913113024955,34.89305390808522
83610.0,1137484.3426564403,5163172.5554742785,3562377.9975374597,310.65754721976396,6,True,15.775226494918266,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137484.3426564403,5163172.5554742785,3562377.9975374597,342.02856317871226,34.89305390808522
83640.0,1137483.254306739,5163174.663925636,3562368.0073181572,314.5478374030602,6,True,16.841887537389994,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137483.254306739,5163174.663925636,3562368.0073181572,344.8934929811517,34.89305390808522
83670.0,1137491.874130389,5163189.284770549,3562361.271530935,330.04445249489004,6,True,17.047326559821766,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137491.874130389,5163189.284770549,3562361.271530935,362.82198151515735,34.89305390808522
83700.0,1137492.3689305761,5163197.944150612,3562359.8011035537,337.0702084493467,6,True,14.74097411086162,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137492.3689305761,5163197.944150612,3562359.8011035537,370.5277692702096,34.89305390808522
83730.0,1137482.8368365727,5163174.544509895,3562368.9102215637,315.28729971851936,6,True,16.048292213430006,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137482.8368365727,5163174.544509895,3562368.9102215637,344.405291500057,34.89305390808522
83760.0,1137482.63748327,5163164.9608518295,3562371.3890811373,304.65808676610914,6,True,17.152364149689674,0.0,1137318.2330350394,5162917.211895609,3562421.1367023312,1137482.63748327,5163164.9608518295,3562371.3890811373,335.98037123129427,34.89305390808522
